gbifID	ownerInstitutionCode	year	collectionCode	accessRights	type	basisOfRecord	catalogNumber	continent	country	stateProvince	county	decimalLatitude	decimalLongitude	higherGeography	higherGeographyID	locality	maximumElevationInMeters	minimumElevationInMeters	lifeStage	sex	preparations	higherClassification	kingdom	phylum	family	class	order	genus	specificEpithet	scientificName	vernacularName	identifiedBy
1039459712	YPM	1997	VZ	"Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj"	PhysicalObject	PreservedSpecimen	YPM HERR 009082	Asia	Hong Kong			22.2167	113.9167	Asia; Hong Kong; Lantau Island		Shui Hau					10% form.->70% alc.	Animalia; Chordata; Vertebrata; Amniota; Reptilia; Diapsida; Lepidosauria; Squamata; Scleroglossa; Gekkonidae	Animalia	Chordata	Gekkonidae	Reptilia	Squamata	Hemidactylus	bowringii	Hemidactylus bowringii		
1039454363	YPM	1999	VZ	"Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj"	PhysicalObject	PreservedSpecimen	YPM HERR 009643	Asia	Hong Kong			22.2167	113.9167	Asia; Hong Kong; Lantau Island		Shui Hau					10% form.->70% alc.; microslide (gonad histology)	Animalia; Chordata; Vertebrata; Amniota; Reptilia; Diapsida; Lepidosauria; Squamata; Scleroglossa; Gekkonidae	Animalia	Chordata	Gekkonidae	Reptilia	Squamata	Gekko	chinensis	Gekko chinensis		
1039460068	YPM	2000	VZ	"Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj"	PhysicalObject	PreservedSpecimen	YPM HERR 011254	Asia	Hong Kong			22.2167	113.9167	Asia; Hong Kong; Lantau Island		Shui Hau				male		Animalia; Chordata; Vertebrata; Amniota; Reptilia; Diapsida; Lepidosauria; Squamata; Scleroglossa; Gekkonidae	Animalia	Chordata	Gekkonidae	Reptilia	Squamata	Gekko	chinensis	Gekko chinensis		
1039459310	YPM	2000	VZ	"Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj"	PhysicalObject	PreservedSpecimen	YPM HERR 011267	Asia	Hong Kong			22.2167	113.9167	Asia; Hong Kong; Lantau Island		Shui Hau				male	skeleton; skin in EtOH	Animalia; Chordata; Vertebrata; Amniota; Reptilia; Diapsida; Lepidosauria; Squamata; Scleroglossa; Serpentes; Viperidae; Crotalinae	Animalia	Chordata	Viperidae	Reptilia	Squamata	Cryptelytrops	albolabris	Trimeresurus albolabris	White-lipped Tree Viper	
1039461752	YPM	2000	VZ	"Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj"	PhysicalObject	PreservedSpecimen	YPM HERR 009509	Asia	Hong Kong			22.2167	113.9167	Asia; Hong Kong; Lantau Island		Shui Hau					10% form.->70% alc. (global change Nov 2005)	Animalia; Chordata; Vertebrata; Amniota; Reptilia; Diapsida; Lepidosauria; Squamata; Scleroglossa; Serpentes; Lamprophiidae	Animalia	Chordata	Lamprophiidae	Reptilia	Squamata	Psammodynastes	pulverulentus	Psammodynastes pulverulentus		
1039463322	YPM	1999	VZ	"Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj"	PhysicalObject	PreservedSpecimen	YPM HERR 009702	Asia	Hong Kong			22.2167	113.9167	Asia; Hong Kong; Lantau Island		Shui Hau					10% form.->70% alc. (global change Nov 2005)	Animalia; Chordata; Vertebrata; Amniota; Reptilia; Diapsida; Lepidosauria; Squamata; Scleroglossa; Gekkonidae	Animalia	Chordata	Gekkonidae	Reptilia	Squamata	Gehyra	mutilata	Gehyra mutilata	Four-clawed gecko	
1039463550	YPM	1997	VZ	"Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj"	PhysicalObject	PreservedSpecimen	YPM HERR 009089	Asia	Hong Kong			22.2167	113.9	Asia; Hong Kong; Lantau Island		near Shek Pik					10% form.->70% alc.	Animalia; Chordata; Vertebrata; Amniota; Reptilia; Diapsida; Lepidosauria; Squamata; Scleroglossa; Serpentes; Typhlopidae	Animalia	Chordata	Typhlopidae	Reptilia	Squamata	Ramphotyphlops	braminus	Ramphotyphlops braminus		
1039463605	YPM	1999	VZ	"Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj"	PhysicalObject	PreservedSpecimen	YPM HERR 009703	Asia	Hong Kong			22.2167	113.9167	Asia; Hong Kong; Lantau Island		Shui Hau					10% form.->70% alc. (global change Nov 2005)	Animalia; Chordata; Vertebrata; Amniota; Reptilia; Diapsida; Lepidosauria; Squamata; Scleroglossa; Gekkonidae	Animalia	Chordata	Gekkonidae	Reptilia	Squamata	Gehyra	mutilata	Gehyra mutilata	Four-clawed gecko	
1039463756	YPM	1999	VZ	"Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj"	PhysicalObject	PreservedSpecimen	YPM HERR 009607	Asia	Hong Kong			22.2167	113.9167	Asia; Hong Kong; Lantau Island		Shui Hau					10% form.->70% alc. (global change Nov 2005)	Animalia; Chordata; Vertebrata; Amniota; Reptilia; Diapsida; Lepidosauria; Squamata; Scleroglossa; Autarchoglossa; Scincidae; Mabuyinae	Animalia	Chordata	Scincidae	Reptilia	Squamata	Eutropis	longicaudata	Eutropis longicaudata	Longtail skink	
1039463935	YPM	1999	VZ	"Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj"	PhysicalObject	PreservedSpecimen	YPM HERR 009608	Asia	Hong Kong			22.2167	113.9167	Asia; Hong Kong; Lantau Island		Shui Hau					10% form.->70% alc. (global change Nov 2005)	Animalia; Chordata; Vertebrata; Amniota; Reptilia; Diapsida; Lepidosauria; Squamata; Scleroglossa; Autarchoglossa; Scincidae; Mabuyinae	Animalia	Chordata	Scincidae	Reptilia	Squamata	Eutropis	longicaudata	Eutropis longicaudata	Longtail skink	
1039463958	YPM	1997	VZ	"Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj"	PhysicalObject	PreservedSpecimen	YPM HERR 009166	Asia	Hong Kong			22.2167	113.9167	Asia; Hong Kong; Lantau Island		Shui Hau					10% form.->70% alc.	Animalia; Chordata; Vertebrata; Amniota; Reptilia; Diapsida; Lepidosauria; Squamata; Scleroglossa; Serpentes; Typhlopidae	Animalia	Chordata	Typhlopidae	Reptilia	Squamata	Ramphotyphlops	braminus	Ramphotyphlops braminus		
1039464120	YPM	1999	VZ	"Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj"	PhysicalObject	PreservedSpecimen	YPM HERR 009642	Asia	Hong Kong			22.2	113.9833	Asia; Hong Kong; Shek Kwu Chau							10% form.->70% alc. (global change Nov 2005)	Animalia; Chordata; Vertebrata; Amniota; Reptilia; Diapsida; Lepidosauria; Squamata; Scleroglossa; Serpentes; Elapidae	Animalia	Chordata	Elapidae	Reptilia	Squamata	Naja	atra	Naja atra		
1039464349	YPM	2000	VZ	"Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj"	PhysicalObject	PreservedSpecimen	YPM HERR 010004	Asia	Hong Kong			22.2167	113.9167	Asia; Hong Kong; Lantau Island		Shui Hau					10% form.->70% alc. (global change Nov 2005)	Animalia; Chordata; Vertebrata; Amniota; Reptilia; Diapsida; Lepidosauria; Squamata; Scleroglossa; Gekkonidae	Animalia	Chordata	Gekkonidae	Reptilia	Squamata	Gehyra	mutilata	Gehyra mutilata	Four-clawed gecko	
1039464777	YPM	1999	VZ	"Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj"	PhysicalObject	PreservedSpecimen	YPM HERR 009704	Asia	Hong Kong			22.2167	113.9167	Asia; Hong Kong; Lantau Island		Shui Hau					10% form.->70% alc. (global change Nov 2005)	Animalia; Chordata; Vertebrata; Amniota; Reptilia; Diapsida; Lepidosauria; Squamata; Scleroglossa; Gekkonidae	Animalia	Chordata	Gekkonidae	Reptilia	Squamata	Gehyra	mutilata	Gehyra mutilata	Four-clawed gecko	
1039457435	YPM	2000	VZ	"Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj"	PhysicalObject	PreservedSpecimen	YPM HERR 010012	Asia	Hong Kong			22.2167	113.9167	Asia; Hong Kong; Lantau Island		Shui Hau					10% form.->70% alc. (global change Nov 2005)	Animalia; Chordata; Vertebrata; Amniota; Reptilia; Diapsida; Lepidosauria; Squamata; Scleroglossa; Gekkonidae	Animalia	Chordata	Gekkonidae	Reptilia	Squamata	Gehyra	mutilata	Gehyra mutilata	Four-clawed gecko	
1039485176	YPM	1999	VZ	"Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj"	PhysicalObject	PreservedSpecimen	YPM HERR 009698	Asia	Hong Kong			22.2167	113.9167	Asia; Hong Kong; Lantau Island		Shui Hau					10% form.->70% alc. (global change Nov 2005)	Animalia; Chordata; Vertebrata; Amniota; Reptilia; Diapsida; Lepidosauria; Squamata; Scleroglossa; Gekkonidae	Animalia	Chordata	Gekkonidae	Reptilia	Squamata	Gehyra	mutilata	Gehyra mutilata	Four-clawed gecko	
1039485354	YPM	1997	VZ	"Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj"	PhysicalObject	PreservedSpecimen	YPM HERR 009075	Asia	Hong Kong			22.2167	113.9	Asia; Hong Kong; Lantau Island		near Shek Pik					10% form.->70% alc.	Animalia; Chordata; Vertebrata; Amniota; Reptilia; Diapsida; Lepidosauria; Squamata; Scleroglossa; Serpentes; Typhlopidae	Animalia	Chordata	Typhlopidae	Reptilia	Squamata	Ramphotyphlops	braminus	Ramphotyphlops braminus		
1039485687	YPM	1999	VZ	"Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj"	PhysicalObject	PreservedSpecimen	YPM HERR 009718	Asia	Hong Kong			22.2167	113.9167	Asia; Hong Kong; Lantau Island		Shui Hau					10% form.->70% alc. (global change Nov 2005)	Animalia; Chordata; Vertebrata; Amniota; Reptilia; Diapsida; Lepidosauria; Squamata; Scleroglossa; Gekkonidae	Animalia	Chordata	Gekkonidae	Reptilia	Squamata	Hemidactylus	bowringii	Hemidactylus bowringii		
1039485803	YPM	1999	VZ	"Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj"	PhysicalObject	PreservedSpecimen	YPM HERR 009705	Asia	Hong Kong			22.2167	113.9167	Asia; Hong Kong; Lantau Island		Shui Hau					10% form.->70% alc. (global change Nov 2005)	Animalia; Chordata; Vertebrata; Amniota; Reptilia; Diapsida; Lepidosauria; Squamata; Scleroglossa; Gekkonidae	Animalia	Chordata	Gekkonidae	Reptilia	Squamata	Gehyra	mutilata	Gehyra mutilata	Four-clawed gecko	
1039486196	YPM	1999	VZ	"Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj"	PhysicalObject	PreservedSpecimen	YPM HERR 009696	Asia	Hong Kong			22.2167	113.9167	Asia; Hong Kong; Lantau Island		Shui Hau					10% form.->70% alc. (global change Nov 2005)	Animalia; Chordata; Vertebrata; Amniota; Reptilia; Diapsida; Lepidosauria; Squamata; Scleroglossa; Gekkonidae	Animalia	Chordata	Gekkonidae	Reptilia	Squamata	Gehyra	mutilata	Gehyra mutilata	Four-clawed gecko	
1039486273	YPM	1999	VZ	"Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj"	PhysicalObject	PreservedSpecimen	YPM HERR 009685	Asia	Hong Kong			22.2167	113.9167	Asia; Hong Kong; Lantau Island		Shui Hau					10% form.->70% alc. (global change Nov 2005)	Animalia; Chordata; Vertebrata; Amniota; Reptilia; Diapsida; Lepidosauria; Squamata; Scleroglossa; Gekkonidae	Animalia	Chordata	Gekkonidae	Reptilia	Squamata	Gehyra	mutilata	Gehyra mutilata	Four-clawed gecko	
1039486538	YPM		VZ	"Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj"	PhysicalObject	PreservedSpecimen	YPM HERR 024001	Asia	Hong Kong			22.2167	113.9167	Asia; Hong Kong; Lantau Island		Shui Hau					photographic voucher	Animalia; Chordata; Vertebrata; Amniota; Reptilia; Diapsida; Lepidosauria; Squamata; Iguania; Agamidae	Animalia	Chordata	Agamidae	Reptilia	Squamata	Calotes	versicolor	Calotes versicolor	Tree Lizard	
1039486648	YPM	1999	VZ	"Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj"	PhysicalObject	PreservedSpecimen	YPM HERR 009688	Asia	Hong Kong			22.2167	113.9167	Asia; Hong Kong; Lantau Island		Shui Hau					10% form.->70% alc. (global change Nov 2005)	Animalia; Chordata; Vertebrata; Amniota; Reptilia; Diapsida; Lepidosauria; Squamata; Scleroglossa; Gekkonidae	Animalia	Chordata	Gekkonidae	Reptilia	Squamata	Gehyra	mutilata	Gehyra mutilata	Four-clawed gecko	
1039486963	YPM	2000	VZ	"Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj"	PhysicalObject	PreservedSpecimen	YPM HERR 009568	Asia	Hong Kong			22.2167	113.9167	Asia; Hong Kong; Lantau Island		Shui Hau					10% form.->70% alc. (global change Nov 2005)	Animalia; Chordata; Vertebrata; Amniota; Reptilia; Diapsida; Lepidosauria; Squamata; Scleroglossa; Autarchoglossa; Scincidae; Sphenomorphinae	Animalia	Chordata	Scincidae	Reptilia	Squamata	Scincella	reevesii	Scincella reevesii	Speckled Leaf-litter Skink	
1039487136	YPM	1999	VZ	"Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj"	PhysicalObject	PreservedSpecimen	YPM HERR 009681	Asia	Hong Kong			22.2167	113.9167	Asia; Hong Kong; Lantau Island		Shui Hau					10% form.->70% alc. (global change Nov 2005)	Animalia; Chordata; Vertebrata; Amniota; Reptilia; Diapsida; Lepidosauria; Squamata; Scleroglossa; Gekkonidae	Animalia	Chordata	Gekkonidae	Reptilia	Squamata	Gehyra	mutilata	Gehyra mutilata	Four-clawed gecko	
1039487530	YPM	2005	VZ	"Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj"	PhysicalObject	PreservedSpecimen	YPM HERR 015129	Asia	Hong Kong			22.2333	113.9333	Asia; Hong Kong; Lantau Island		Tong Fuk		150	adult		tissue (undetermined) (imported from spreadsheet from W. Piel); tissue in EtOH (liver); 95% alc. (no formalin used)	Animalia; Chordata; Vertebrata; Amniota; Reptilia; Diapsida; Lepidosauria; Squamata; Scleroglossa; Autarchoglossa; Scincidae; Sphenomorphinae	Animalia	Chordata	Scincidae	Reptilia	Squamata	Tropidophorus	sinicus	Tropidophorus sinicus		
1039480132	YPM	2000	VZ	"Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj"	PhysicalObject	PreservedSpecimen	YPM HERR 009569	Asia	Hong Kong			22.2167	113.9167	Asia; Hong Kong; Lantau Island		Shui Hau					10% form.->70% alc. (global change Nov 2005)	Animalia; Chordata; Vertebrata; Amniota; Reptilia; Diapsida; Lepidosauria; Squamata; Scleroglossa; Autarchoglossa; Scincidae; Sphenomorphinae	Animalia	Chordata	Scincidae	Reptilia	Squamata	Scincella	reevesii	Scincella reevesii	Speckled Leaf-litter Skink	
1039480255	YPM	1999	VZ	"Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj"	PhysicalObject	PreservedSpecimen	YPM HERR 009676	Asia	Hong Kong			22.2	113.9833	Asia; Hong Kong; Shek Kwu Chau							10% form.->70% alc. (global change Nov 2005)	Animalia; Chordata; Vertebrata; Amniota; Reptilia; Diapsida; Lepidosauria; Squamata; Scleroglossa; Gekkonidae	Animalia	Chordata	Gekkonidae	Reptilia	Squamata	Hemiphyllodactylus		Hemiphyllodactylus		
1039480362	YPM	1999	VZ	"Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj"	PhysicalObject	PreservedSpecimen	YPM HERR 009687	Asia	Hong Kong			22.2167	113.9167	Asia; Hong Kong; Lantau Island		Shui Hau					10% form.->70% alc. (global change Nov 2005)	Animalia; Chordata; Vertebrata; Amniota; Reptilia; Diapsida; Lepidosauria; Squamata; Scleroglossa; Gekkonidae	Animalia	Chordata	Gekkonidae	Reptilia	Squamata	Gehyra	mutilata	Gehyra mutilata	Four-clawed gecko	
1039480478	YPM	2000	VZ	"Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj"	PhysicalObject	PreservedSpecimen	YPM HERR 011256	Asia	Hong Kong			22.2167	113.9167	Asia; Hong Kong; Lantau Island		Shui Hau						Animalia; Chordata; Vertebrata; Amniota; Reptilia; Diapsida; Lepidosauria; Squamata; Scleroglossa; Gekkonidae	Animalia	Chordata	Gekkonidae	Reptilia	Squamata	Hemidactylus	bowringii	Hemidactylus bowringii		
1039480642	YPM	2000	VZ	"Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj"	PhysicalObject	PreservedSpecimen	YPM HERR 010015	Asia	Hong Kong			22.2167	113.9167	Asia; Hong Kong; Lantau Island		Shui Hau					10% form.->70% alc. (global change Nov 2005)	Animalia; Chordata; Vertebrata; Amniota; Reptilia; Diapsida; Lepidosauria; Squamata; Scleroglossa; Gekkonidae	Animalia	Chordata	Gekkonidae	Reptilia	Squamata	Gehyra	mutilata	Gehyra mutilata	Four-clawed gecko	
1039480705	YPM	1997	VZ	"Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj"	PhysicalObject	PreservedSpecimen	YPM HERR 009175	Asia	Hong Kong			22.2333	113.8833	Asia; Hong Kong; Lantau Island		vicinity of Keung Shan					10% form.->70% alc.	Animalia; Chordata; Vertebrata; Amniota; Reptilia; Diapsida; Lepidosauria; Squamata; Scleroglossa; Gekkonidae	Animalia	Chordata	Gekkonidae	Reptilia	Squamata	Gekko	chinensis	Gekko chinensis		
1039480713	YPM	2001	VZ	"Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj"	PhysicalObject	PreservedSpecimen	YPM HERR 011930	Asia	Hong Kong			22.2167	113.9167	Asia; Hong Kong; Lantau Island		Shui Hau					10% form.->70% alc. (global change Nov 2005)	Animalia; Chordata; Vertebrata; Amniota; Reptilia; Diapsida; Lepidosauria; Squamata; Scleroglossa; Serpentes; Colubridae; Colubrinae	Animalia	Chordata	Colubridae	Reptilia	Squamata	Oligodon	formosanus	Oligodon formosanus		
1039480851	YPM	2000	VZ	"Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj"	PhysicalObject	PreservedSpecimen	YPM HERR 010033	Asia	Hong Kong			22.2167	113.9167	Asia; Hong Kong; Lantau Island		Shui Hau					10% form.->70% alc. (global change Nov 2005)	Animalia; Chordata; Vertebrata; Amniota; Reptilia; Diapsida; Lepidosauria; Squamata; Scleroglossa; Gekkonidae	Animalia	Chordata	Gekkonidae	Reptilia	Squamata	Hemidactylus	bowringii	Hemidactylus bowringii		
1039480854	YPM	2000	VZ	"Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj"	PhysicalObject	PreservedSpecimen	YPM HERR 010006	Asia	Hong Kong			22.2167	113.9167	Asia; Hong Kong; Lantau Island		Shui Hau					10% form.->70% alc. (global change Nov 2005)	Animalia; Chordata; Vertebrata; Amniota; Reptilia; Diapsida; Lepidosauria; Squamata; Scleroglossa; Gekkonidae	Animalia	Chordata	Gekkonidae	Reptilia	Squamata	Gehyra	mutilata	Gehyra mutilata	Four-clawed gecko	
1039480876	YPM	2001	VZ	"Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj"	PhysicalObject	PreservedSpecimen	YPM HERR 011868	Asia	Hong Kong			22.2167	113.9167	Asia; Hong Kong; Lantau Island		Shui Hau					10% form.->70% alc. (global change Nov 2005)	Animalia; Chordata; Vertebrata; Amniota; Reptilia; Diapsida; Lepidosauria; Squamata; Scleroglossa; Gekkonidae	Animalia	Chordata	Gekkonidae	Reptilia	Squamata	Gehyra	mutilata	Gehyra mutilata	Four-clawed gecko	
1039481183	YPM	2000	VZ	"Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj"	PhysicalObject	PreservedSpecimen	YPM HERR 009846	Asia	Hong Kong			22.2167	113.9167	Asia; Hong Kong; Lantau Island		Shui Hau					10% form.->70% alc.	Animalia; Chordata; Vertebrata; Amniota; Reptilia; Diapsida; Lepidosauria; Squamata; Scleroglossa; Autarchoglossa; Scincidae; Mabuyinae	Animalia	Chordata	Scincidae	Reptilia	Squamata	Eutropis	longicaudata	Eutropis longicaudata	Longtail skink	
1039481442	YPM	2000	VZ	"Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj"	PhysicalObject	PreservedSpecimen	YPM HERR 009504	Asia	Hong Kong			22.2167	113.9167	Asia; Hong Kong; Lantau Island		Shui Hau					10% form.->70% alc. (global change Nov 2005)	Animalia; Chordata; Vertebrata; Amniota; Reptilia; Diapsida; Lepidosauria; Squamata; Scleroglossa; Serpentes; Homalopsidae	Animalia	Chordata	Homalopsidae	Reptilia	Squamata	Enhydris	plumbea	Enhydris plumbea	yellow-bellied water snake	
